ID,Age,Income,Gender,Married
36683,27,39500.59860939439,1,1
36684,35,45411.85970857403,1,0
36685,38,80986.90076362771,1,1
36686,35,77698.92047163048,1,0
36687,43,84845.85929051097,0,0
36688,36,78535.87546668536,0,0
36689,51,129524.45585067851,1,0
36690,55,124745.37261912692,1,1
36691,37,72260.2673619355,1,0
36692,45,118901.17776633383,1,1
36693,27,33290.84909989944,0,0
36694,35,58147.102895452714,0,1
36695,28,52839.043642755256,1,1
36696,49,103992.48150493109,0,1
36697,58,142615.99441275935,0,0
36698,54,122783.10169487799,0,1
36699,50,124327.4188453204,1,0
36700,50,118616.81504509372,1,1
36701,49,121656.24378360776,0,1
36702,55,150914.31442472263,0,0
36703,62,133692.1959622299,0,0
36704,61,146835.57907300614,1,1
36705,42,87732.13005921523,0,1
36706,33,56728.28853485359,0,0
36707,19,-1150.4830333298014,1,0
36708,58,136271.2458130883,0,0
36709,23,28833.196218321507,0,1
36710,51,118200.37520217204,1,1
36711,40,87035.05964087906,1,1
36712,21,34607.697228368415,1,1
36713,50,117796.31791511527,1,1
36714,42,90701.82632883106,1,1
36715,21,13990.28367884277,0,1
36716,32,62773.24931979591,0,0
36717,30,58823.48803982553,1,1
36718,48,113270.96011870066,0,1
36719,41,74375.04584160882,1,0
36720,31,60644.73468845782,1,1
36721,57,143263.1419934956,1,1
36722,32,64209.28987630041,1,0
36723,48,86645.25645784418,0,1
36724,58,149022.03149329842,1,0
36725,43,102249.25724250889,1,0
36726,40,97707.24932366307,1,1
36727,43,98288.08580898853,1,0
36728,52,112938.44073715547,1,0
36729,21,47657.65822648052,1,0
36730,63,157872.1377224755,0,0
36731,49,111380.08689834895,0,1
36732,58,141225.7864924949,1,0
36733,37,56519.72247092078,0,0
36734,56,121296.53183691556,1,1
36735,28,51683.59596915674,0,1
36736,27,39812.161257226355,1,0
36737,30,72037.05040802034,1,0
36738,26,28087.34077320779,0,0
36739,30,67533.04354515293,0,1
36740,61,143192.65397225285,0,0
36741,64,176162.28778816265,0,0
36742,40,89686.20747151997,0,0
36743,48,104949.9198027588,0,0
36744,20,24218.7077398961,1,0
36745,32,58630.61105866622,1,0
36746,56,136085.97652281134,0,0
36747,60,145247.3417723599,1,0
36748,51,137824.3090353451,1,0
36749,29,61261.58547464562,1,0
36750,42,96646.31893335258,0,0
36751,51,128604.56428006175,0,0
36752,53,126048.3510885508,0,1
36753,18,5780.91525424477,1,0
36754,36,88519.57965594421,0,1
36755,60,152425.51616244158,1,0
36756,38,87620.99524927397,1,0
36757,41,100339.3198067292,1,0
36758,43,93548.43985109036,0,1
36759,49,116642.34383712306,1,0
36760,64,143380.5194896599,1,0
36761,63,156874.72601045476,1,1
36762,65,149822.13574962696,0,1
36763,60,133792.93835104082,1,1
36764,37,91466.42486652812,0,1
36765,24,38483.319281991426,0,0
36766,19,36664.29731339835,1,1
36767,55,136342.45427167718,0,0
36768,27,40723.44248856495,1,0
36769,54,139525.8443224931,0,0
36770,57,138237.37888524868,1,0
36771,34,55543.323918662514,1,0
36772,58,135605.6841138204,1,1
36773,38,61834.29600998145,0,1
36774,43,91304.64241602988,0,0
36775,47,115141.83667174474,0,1
36776,37,84861.01416286513,0,0
36777,27,57414.9317429683,0,0
36778,25,43060.449123128485,0,1
36779,60,145403.25612963422,0,1
36780,57,126322.65862133834,0,1
36781,39,96845.85655823055,1,0
36782,60,145931.3979880358,1,0
36783,29,77676.2374013113,0,0
36784,21,21676.129407644363,1,0
36785,41,81212.33815325753,1,0
36786,65,171365.99561582174,0,1
36787,38,75290.2858068524,0,0
36788,31,68783.64932174482,0,1
36789,64,146919.19567532282,0,0
36790,43,101366.66314051456,1,0
36791,58,131873.51592741895,0,1
36792,42,89403.04639743312,0,0
36793,30,45742.493740602746,0,1
36794,34,51115.59394637465,1,1
36795,41,80649.82534728336,0,0
36796,24,42998.41082717151,1,0
36797,42,91316.64755436272,1,0
36798,38,81405.57873465457,1,0
36799,57,135543.4021566589,0,0
36800,49,112230.64548773426,1,0
36801,22,21756.100172590886,0,0
36802,35,63498.70968117323,1,1
36803,36,68964.08311907537,0,1
36804,20,13171.34591765079,1,0
36805,64,162922.66439858594,0,0
36806,58,154106.1279822443,1,1
36807,49,115660.00988243622,1,0
36808,49,119706.84986312552,1,1
36809,65,179740.40065747887,1,0
36810,44,106165.49430408313,0,0
36811,34,72455.61676177921,0,1
36812,24,42895.910000726086,0,0
36813,49,110059.5851143296,1,0
36814,48,117042.98609020544,1,0
36815,23,41322.38893797571,0,0
36816,18,29326.75126521825,1,0
36817,45,105730.37725434102,1,1
36818,31,41647.48176132163,1,1
36819,52,138708.3293783955,1,1
36820,45,90319.59402913331,0,1
36821,63,165100.69021679703,0,0
36822,48,114444.75753929658,0,1
36823,34,73733.26421265097,0,0
36824,53,121156.15287282388,0,0
36825,37,98654.37400884576,0,0
36826,45,107185.62757877102,1,0
36827,53,122653.63924223176,0,0
36828,25,41455.31371406029,0,1
36829,23,33496.494535225895,1,0
36830,27,40677.665810966326,1,1
36831,56,130469.1992062049,1,0
36832,25,51622.69819500508,0,0
36833,44,104404.10258535488,0,1
36834,35,76704.73820063708,1,1
36835,20,24720.66587794496,1,0
36836,39,77352.16099519371,0,0
36837,23,31700.945310346106,0,1
36838,32,66173.52615781852,1,1
36839,32,70262.39115003415,1,0
36840,44,100050.45649836579,1,0
36841,62,142001.9284612061,1,0
36842,29,65700.17494601132,1,1
36843,28,56484.09488059957,0,0
36844,26,45201.49690456598,0,0
36845,56,136570.54106564954,0,1
36846,18,21574.018653858617,1,1
36847,61,158674.39020282193,1,0
36848,57,155947.29577613683,0,0
36849,63,142459.51679529255,0,0
36850,52,94983.68281624973,0,0
36851,36,91889.80792542026,1,1
36852,58,149253.1280018454,1,1
36853,50,126863.44921738446,1,0
36854,60,154260.91486023914,0,0
36855,35,70722.20944852456,1,0
36856,48,113742.49434214106,1,0
36857,30,57493.51623242871,1,0
36858,19,24304.627896031954,0,0
36859,19,24138.611193530418,1,1
36860,49,108650.60789419437,0,0
36861,54,130866.00856325834,0,0
36862,54,110998.56711762058,0,0
36863,18,17713.40853560393,0,0
36864,29,76368.33319992149,0,0
36865,20,18397.0373287553,1,1
36866,58,133180.53385552365,0,1
36867,63,138449.0075607311,1,1
36868,51,105350.92063754715,1,0
36869,41,92727.74162419351,1,0
36870,65,143727.97267075046,0,1
36871,49,103391.625190471,1,0
36872,65,162612.3044721276,0,0
36873,42,87922.68600459707,0,0
36874,19,30848.699303440717,1,0
36875,33,82033.52017929326,1,1
36876,54,111365.02082962292,0,0
36877,56,128111.61025065946,0,1
36878,40,77465.88596821438,1,1
36879,39,79710.49265779993,0,1
36880,35,82598.44164188119,1,1
36881,62,162597.9591960593,0,1
36882,48,122881.03322828909,0,1
36883,60,152012.49996258668,1,1
36884,53,118998.94275772455,0,1
36885,27,44382.05481725639,0,0
36886,64,163560.0380161783,0,1
36887,59,154359.2597095563,1,0
36888,22,47939.79364546943,0,0
36889,56,142154.53367075426,1,1
36890,57,140041.5167899915,1,0
36891,38,67035.63329238156,1,1
36892,47,102758.75804629747,0,1
36893,35,77267.66547329542,0,1
36894,59,138213.6218164351,0,0
36895,50,121626.11156989318,0,0
36896,65,163092.5447543501,0,0
36897,37,82834.7037172608,0,1
36898,46,106574.99810542056,0,0
36899,34,66043.25364591711,0,0
36900,53,123679.14862144692,0,0
36901,61,136799.8082173352,1,0
36902,37,76056.77866815405,1,0
36903,58,151345.35521524955,0,1
36904,23,30423.954520870742,0,1
36905,53,111790.09452209642,1,0
36906,57,113119.645127848,1,1
36907,25,35911.9818808271,0,1
36908,43,94843.84662048606,0,1
36909,30,50040.38698691661,1,1
36910,23,46619.61691133452,1,0
36911,26,44113.64317274016,0,0
36912,47,90798.04085995248,1,1
36913,34,80838.72593295184,0,0
36914,30,42611.862184092795,1,0
36915,54,115510.74953503645,0,1
36916,32,82356.81443609853,1,1
36917,19,21764.88595344122,1,1
36918,31,55160.98733431212,0,0
36919,34,81504.81831829749,1,0
36920,23,34295.63084154272,0,1
36921,33,72585.35170248563,0,0
36922,33,60181.030847990645,0,0
36923,19,37240.886578695005,0,0
36924,45,100166.41643870999,1,0
36925,19,26288.253675023505,1,0
36926,57,155321.43138533377,0,1
36927,59,122960.51805230913,0,0
36928,48,113445.58508127791,1,0
36929,44,96550.13826753372,1,0
36930,35,70270.60732722473,1,1
36931,25,35897.07945161121,0,0
36932,28,48100.258770121894,1,1
36933,62,135738.1454548809,1,1
36934,65,156256.63356138303,0,0
36935,36,79794.55695551673,0,1
36936,50,119344.9867519432,0,1
36937,36,83416.12394683089,1,1
36938,34,80480.50802833372,1,0
36939,27,51382.73064844073,0,1
36940,36,85245.71749142789,1,1
36941,46,99441.46074414182,1,1
36942,40,78055.9777796408,0,0
36943,57,151092.1568787579,1,1
36944,60,143997.54679562117,0,1
36945,25,44737.86375106205,0,0
36946,23,29802.700380672675,0,1
36947,35,59160.23226321268,0,1
36948,22,26422.73190191244,1,1
36949,45,86965.46571082351,0,0
36950,29,56999.533658999564,1,0
36951,20,26298.213629935835,1,1
36952,47,99157.11636992186,1,0
36953,49,104196.743117443,0,0
36954,21,31556.8023795636,0,0
36955,48,120424.67927133138,0,0
36956,50,126780.67752365074,1,1
36957,59,145162.16700360717,0,1
36958,57,142104.1428710652,0,0
36959,36,72996.34163196184,1,1
36960,47,92533.31239670195,0,1
36961,40,109910.33957050175,1,1
36962,59,146812.81696883653,1,0
36963,50,106961.61622836592,0,1
36964,58,139701.16636628556,1,1
36965,45,103925.09593528611,1,0
36966,22,20826.075815697506,0,0
36967,37,81367.06694993743,0,1
36968,46,123368.61115158447,1,1
36969,40,102242.59281373846,0,1
36970,42,90198.94787383414,1,0
36971,60,144379.8723483828,0,0
36972,40,89618.05398362593,0,1
36973,64,156852.1587250395,1,0
36974,64,151380.97086386642,1,1
36975,47,109595.02347832642,0,0
36976,18,9527.444004152941,0,1
36977,36,72519.2051043555,1,0
36978,20,23931.36505846297,0,0
36979,33,80308.62074038167,0,1
36980,32,51844.43047975564,0,0
36981,21,25118.974122481988,0,0
36982,65,158631.78246162628,1,0
36983,20,29211.25900826213,0,0
36984,55,135844.76508368965,1,1
36985,50,126871.03480869444,0,1
36986,33,58053.62339953025,1,0
36987,61,166684.09438876706,1,1
36988,30,56144.549202785194,0,1
36989,62,168364.26614619145,0,1
36990,39,87456.67715107933,0,0
36991,21,27550.769227895846,0,0
36992,54,131215.9998491478,0,0
36993,61,152226.3862373892,0,0
36994,37,99672.74250411356,1,0
36995,32,57167.76743478152,0,1
36996,32,70410.01793498956,1,1
36997,57,143365.56499452266,0,0
36998,51,132584.35299348462,0,0
36999,44,106855.00792072884,1,0
37000,32,91188.41642303058,0,0
37001,23,32008.859072166415,0,0
37002,57,154758.06152118853,0,1
37003,57,133673.2383510583,1,1
37004,23,18015.951161302342,0,0
37005,29,66099.65976641007,1,1
37006,40,97170.24472708609,0,0
37007,61,135816.23838038958,1,1
37008,41,90112.5969075511,1,0
37009,41,85011.7945099787,0,1
37010,43,93208.22936126431,0,0
37011,53,118496.70384083714,0,0
37012,31,56504.9513561093,0,1
37013,27,53136.09138643877,1,0
37014,58,149447.57726054624,1,0
37015,29,73016.1012865962,1,1
37016,18,28541.15555801664,0,1
37017,42,100991.85301370606,0,1
37018,51,114518.38481003184,1,0
37019,18,18389.010536853315,1,1
37020,42,100158.00446375775,0,1
37021,18,9948.384344958991,0,1
37022,35,65103.09489207833,1,1
37023,45,104476.85986530586,0,1
37024,25,46841.800381261564,0,1
37025,46,97982.0636584946,0,0
37026,37,67869.41850488588,0,0
37027,42,101993.11041856228,0,1
37028,40,98272.59988591688,1,0
37029,40,95959.77946512273,0,1
37030,52,119899.86674652752,1,0
37031,63,142232.2357356452,1,0
37032,52,124578.1174317675,1,1
37033,54,121098.80505078762,0,1
37034,53,124122.7879339337,0,0
37035,27,49563.77978192497,1,1
37036,26,42046.37965057232,0,0
37037,47,105294.97308062896,0,1
37038,64,156302.1779716703,0,0
37039,50,124620.26924043313,1,0
37040,29,53694.47924043223,0,1
37041,50,126564.69671649775,0,0
37042,22,34276.75109100065,1,1
37043,53,109433.33023511714,0,1
37044,35,61078.9171633467,0,1
37045,55,137238.61400878045,0,1
37046,62,144711.05392890488,1,0
37047,23,43009.679758460654,0,0
37048,35,69984.79093985473,0,1
37049,20,36525.33500199117,1,1
37050,40,97617.24862557006,1,1
37051,20,26613.805019088515,0,1
37052,60,145377.41187824315,0,0
37053,40,104994.96185373208,0,1
37054,42,85500.38795164929,1,1
37055,43,103246.40111127487,1,0
37056,46,100488.11326631941,0,1
37057,45,93565.40030610841,1,0
37058,29,63657.2322659574,0,1
37059,65,149665.72588206618,1,1
37060,58,129228.79594892054,0,0
37061,46,111094.30732086384,1,0
37062,57,137943.47408265018,1,0
37063,36,72745.34455603485,0,1
37064,60,154411.24144814673,1,1
37065,22,36775.98401757987,1,0
37066,29,56414.24429438419,1,1
37067,40,79409.898276831,1,0
37068,27,50273.160214755015,1,1
37069,23,25757.248796155676,0,0
37070,33,68034.23932940951,1,0
37071,19,30001.52492764391,1,0
37072,27,41079.106645892396,1,0
37073,22,35961.04582885243,0,0
37074,35,65623.40035329656,0,0
37075,42,98670.22420220103,1,0
37076,33,61623.3721925178,1,0
37077,27,52607.0067574593,1,0
37078,44,121361.25962970576,1,1
37079,65,167288.4541739132,0,1
37080,34,68653.82006212464,0,1
37081,51,112349.32960558077,0,0
37082,46,105811.90488125583,1,0
37083,61,136356.29798911884,1,1
37084,61,140484.31626461478,0,0
37085,63,157694.53458817743,1,1
37086,56,143872.0984296895,1,1
37087,57,120474.654448205,1,0
37088,20,49879.899060007214,1,0
37089,65,157933.46816397057,1,0
37090,39,86358.7121335373,0,0
37091,65,172574.42249699926,0,1
37092,21,25036.960370715322,0,0
37093,60,150356.50043516062,0,0
37094,22,23315.01243788584,1,1
37095,64,153058.0226795046,0,0
37096,20,16158.466012681683,0,0
37097,61,152710.0135216719,0,1
37098,62,160977.40916682393,0,1
37099,30,61769.379851791935,0,1
37100,31,62882.19512661685,1,0
37101,27,58861.369817277584,1,0
37102,21,18825.57965203233,1,0
37103,20,26877.66550347463,1,1
37104,54,134012.92579630585,1,1
37105,34,55025.80635761633,1,0
37106,31,65500.22711740143,1,1
37107,50,124689.29298986479,0,1
37108,64,155450.9439355871,1,1
37109,23,13885.312413469976,0,1
37110,46,109016.72224923235,0,0
37111,25,30503.90366617938,1,1
37112,34,70223.04241443895,0,0
37113,42,99737.98150636847,0,1
37114,18,16807.651245461377,1,0
37115,59,138995.12416080185,1,0
37116,65,164722.07118001883,1,1
37117,62,143543.16404645046,1,1
37118,39,75593.03672529286,0,1
37119,37,91845.22405537596,0,0
37120,48,103267.6434835677,0,0
37121,29,35928.26188650926,1,0
37122,34,67332.5980395019,1,1
37123,42,107079.71122477973,0,1
37124,34,78905.8470855725,0,1
37125,65,155863.21664319953,0,1
37126,42,106378.39921956076,1,1
37127,31,64177.65190682541,0,0
37128,61,141006.10529457932,0,1
37129,40,84192.55505053216,0,1
37130,46,99072.60513141433,0,1
37131,63,161642.2405401949,0,0
37132,62,149231.52822726223,0,0
37133,49,121938.82265727244,0,0
37134,45,89659.24615217948,0,1
37135,52,148767.511337701,1,1
37136,33,61979.841799511945,1,0
37137,28,37436.42574407986,0,1
37138,23,31097.04646728457,1,0
37139,23,42412.050403086476,1,0
37140,51,122177.00518368793,0,0
37141,61,156206.19933135825,0,1
37142,39,101547.67829576126,1,1
37143,59,124921.29671816391,0,0
37144,45,101463.70013058273,1,1
37145,22,42550.427475562836,1,1
37146,47,120961.99139373802,1,0
37147,64,158076.11674511508,0,0
37148,59,134760.25387035985,1,1
37149,30,56746.836493428134,1,0
37150,63,139443.23834761573,0,1
37151,56,129455.0486372862,1,0
37152,19,32867.14197503659,0,1
37153,41,91738.92383437541,1,1
37154,65,170472.84429000647,0,0
37155,29,60582.624548548774,0,1
37156,20,33955.808780836276,0,0
37157,25,51002.13223015028,1,1
37158,61,156771.70105205887,0,1
37159,65,149105.85791478746,0,1
37160,48,110568.35355797103,1,1
37161,29,53152.329643537894,1,1
37162,63,155195.39473417247,1,1
37163,51,120661.88585861752,1,0
37164,18,25413.139081027653,1,0
37165,43,86109.05541910874,0,1
37166,42,91000.03433693948,1,1
37167,47,115179.4097772088,0,0
37168,46,100408.31957774404,0,1
37169,29,44121.74854686984,1,0
37170,26,41196.47304254308,1,0
37171,36,68704.46931481955,1,1
37172,25,39813.988734586535,1,0
37173,37,74905.4763271728,1,0
37174,22,26067.75307797357,0,0
37175,20,17456.052524369665,0,1
37176,23,3417.512605324144,0,1
37177,56,139649.71418056302,0,0
37178,22,29640.487830879745,0,1
37179,56,130713.18994265617,0,1
37180,28,38411.09480336057,1,1
37181,62,149135.3206300698,1,1
37182,43,106625.03545277768,0,0
37183,59,162105.6479055975,0,0
37184,36,57012.06359534005,0,0
37185,53,132603.34534396953,0,0
37186,51,111148.6190546967,0,0
37187,24,41003.935959567534,0,1
37188,54,121271.89290660943,0,1
37189,45,89552.6595133026,0,0
37190,49,95431.33681582214,1,1
37191,56,139344.52817043304,1,0
37192,20,19063.98495362747,0,0
37193,58,144650.61648147888,0,0
37194,57,134163.2558419205,1,0
37195,21,48710.163695822994,1,0
37196,21,37092.79515250855,0,0
37197,26,32344.362697865814,1,1
37198,51,126430.81855504958,0,0
37199,29,53581.099549445586,1,0
37200,33,82116.58198753442,1,0
37201,51,119951.12321995951,1,0
37202,58,130487.56549977224,1,1
37203,30,52163.988446088086,0,0
37204,44,87334.65792100661,1,1
37205,26,38770.12799080656,1,0
37206,45,108738.46317817138,0,1
37207,30,80918.93237797671,1,1
37208,26,54071.41500963289,1,0
37209,24,38500.26211293599,1,0
37210,51,113530.11524266048,1,0
37211,48,112604.14843836348,1,1
37212,28,57256.32072638253,1,0
37213,52,105214.12877661796,0,1
37214,44,103581.89383428,0,1
37215,24,40722.61040478405,0,0
37216,38,81843.99767515928,0,1
37217,31,55431.09514187979,1,0
37218,29,33600.714723153505,0,0
37219,26,55260.009464271265,1,1
37220,41,90794.56066214573,1,0
37221,21,7890.169177074578,0,0
37222,64,160523.88824698384,0,0
37223,63,148501.65714152512,1,1
37224,60,160202.01740956993,1,1
37225,44,96787.60095583717,1,0
37226,45,100820.48515464558,0,1
37227,53,105781.32504331897,1,0
37228,31,53739.3330209617,1,0
37229,50,124338.89661845694,0,0
37230,28,46000.22632345119,0,1
37231,34,66265.16390440713,1,1
37232,28,57480.55719338164,1,1
37233,32,54862.27051750141,1,0
37234,41,101162.81297360925,1,1
37235,30,59681.38967298477,1,0
37236,31,64225.89546205192,1,1
37237,38,75533.29856194342,0,0
37238,55,135347.68857650194,0,1
37239,31,51625.63396096445,0,1
37240,26,64004.256231194355,0,1
37241,38,83951.07089545026,0,1
37242,23,32254.034560728505,0,1
37243,21,20771.92606628596,1,0
37244,23,38420.07881826105,0,0
37245,34,71304.15127192752,0,1
37246,63,151710.51938398124,1,1
37247,29,78540.27020177493,0,0
37248,18,15763.86736482927,1,1
37249,65,169400.23569581835,0,0
37250,37,88357.97756579873,0,1
37251,40,100939.88178086755,0,1
37252,22,29763.27401108936,1,1
37253,32,63321.90066913616,0,1
37254,64,163544.12416962534,1,0
37255,58,136565.52177886918,1,1
37256,55,121834.48093380695,0,1
37257,36,83045.59283810804,1,1
37258,23,32306.442691564727,1,1
37259,50,119482.52015981764,1,1
37260,64,160841.31108346625,1,1
37261,54,123712.85962367155,0,0
37262,40,81883.98025779978,1,0
37263,23,35727.0288722136,0,1
37264,35,69861.96004756351,0,1
37265,22,35478.874821309226,0,1
37266,19,19168.714399696033,1,0
37267,40,94802.34247576707,1,1
37268,58,131259.51619885128,1,0
37269,35,72282.76868413232,0,0
37270,57,131078.93792973936,0,1
37271,29,44233.97658126501,0,0
37272,35,84202.82344552052,0,0
37273,63,166728.1653668822,0,0
37274,43,91181.46385726685,0,1
37275,59,138780.5163118351,1,1
37276,25,38394.31764840052,1,0
37277,20,24087.17638759796,0,1
37278,18,27437.884766712716,0,1
37279,52,121318.0753925812,1,1
37280,53,127987.02912105409,0,0
37281,64,178220.10718374795,1,0
37282,26,32890.51780607272,0,1
37283,44,95186.79127184872,0,1
37284,27,47346.26474084556,1,1
37285,27,41566.50723235852,0,0
37286,32,65905.0278660033,1,1
37287,46,105669.11927419959,1,1
37288,43,98053.92396236157,1,1
37289,37,53009.007369128914,0,1
37290,21,22997.91772712052,1,1
37291,65,174815.76288273404,1,0
37292,38,85672.94865710077,0,1
37293,63,148571.99705366953,1,1
